#time,current,voltage,power,charge,energy
164.0,0.0297665,5.16063,0.153611,4.89493,25.262
164.5,0.0297609,5.16061,0.153582,4.90981,25.3387
165.0,0.029702,5.1606,0.153277,4.92467,25.4154
165.5,0.0296487,5.16057,0.153001,4.93949,25.4919
166.0,0.0296365,5.16059,0.152938,4.95431,25.5684
166.5,0.0296369,5.16054,0.152939,4.96913,25.6448
167.0,0.0297349,5.16053,0.153445,4.98399,25.7215
167.5,0.0297645,5.16056,0.153598,4.99888,25.7983
168.0,0.0297591,5.16058,0.153571,5.01376,25.8751
168.5,0.0297447,5.16057,0.153496,5.02863,25.9519
169.0,0.0297447,5.16053,0.153496,5.0435,26.0286
169.5,0.0297379,5.16055,0.153461,5.05837,26.1054
170.0,0.0296478,5.16055,0.152996,5.07319,26.1819
170.5,0.0296544,5.16059,0.153031,5.08802,26.2584
171.0,0.0296227,5.16058,0.152867,5.10283,26.3348
171.5,0.0296737,5.16057,0.15313,5.11767,26.4114
172.0,0.0297276,5.16053,0.153407,5.13253,26.4881
172.5,0.029738,5.1605,0.15346,5.1474,26.5648
173.0,0.0297312,5.16054,0.153426,5.16227,26.6415
173.5,0.0298,5.16053,0.153781,5.17717,26.7184
174.0,0.0297639,5.16057,0.153596,5.19205,26.7952
174.5,0.029746,5.16062,0.153505,5.20692,26.872
175.0,0.0296347,5.16065,0.152931,5.22174,26.9484
175.5,0.0296424,5.16061,0.15297,5.23656,27.0249
176.0,0.0296708,5.1606,0.153116,5.2514,27.1015
176.5,0.0297098,5.16061,0.153317,5.26625,27.1781
177.0,0.0297728,5.16062,0.153643,5.28114,27.2549
177.5,0.0297275,5.1606,0.153408,5.296,27.3316
178.0,0.0297486,5.16058,0.153517,5.31088,27.4084
178.5,0.0297558,5.16055,0.153553,5.32575,27.4852
179.0,0.0297646,5.16054,0.153599,5.34064,27.562
179.5,0.0296798,5.16055,0.153161,5.35548,27.6386
180.0,0.0296931,5.16055,0.15323,5.37032,27.7152
180.5,0.0296515,5.16057,0.153016,5.38515,27.7917
181.0,0.0296423,5.1606,0.152969,5.39997,27.8682
181.5,0.0297664,5.16057,0.153608,5.41485,27.945
182.0,0.0297317,5.16056,0.153429,5.42972,28.0217
182.5,0.0297493,5.16058,0.15352,5.44459,28.0984
183.0,0.0297543,5.16058,0.153547,5.45947,28.1752
183.5,0.0297446,5.16054,0.153495,5.47434,28.252
184.0,0.0297346,5.16055,0.153444,5.48921,28.3287
184.5,0.0296513,5.16056,0.153014,5.50403,28.4052
185.0,0.029623,5.16054,0.152868,5.51885,28.4816
185.5,0.0295839,5.16053,0.152665,5.53364,28.558
186.0,0.0296827,5.16055,0.153176,5.54848,28.6346
